empty_cells,filled_cells,fill_ratio,empty_per_row_mean,empty_per_row_std,empty_per_row_min,empty_per_row_max,empty_per_col_mean,empty_per_col_std,empty_per_col_min,empty_per_col_max,empty_per_box_mean,empty_per_box_std,empty_per_box_min,empty_per_box_max,isolated_cells,givens_variance,digit_entropy,difficulty
36,45,0.5555555555555556,4.0,2.160246899469287,1,7,4.0,1.699673171197595,1,7,4.0,1.1547005383792515,2,6,9,1.3333333333333333,3.1451903995190653,easy
63,18,0.2222222222222222,7.0,0.9428090415820634,5,8,7.0,0.9428090415820634,5,8,7.0,1.247219128924647,4,8,62,1.5555555555555556,2.9749375012019272,hard
63,18,0.2222222222222222,7.0,1.247219128924647,5,9,7.0,1.7638342073763937,4,9,7.0,0.816496580927726,6,8,59,0.6666666666666666,3.086048612313038,hard
41,40,0.49382716049382713,4.555555555555555,1.0657403385139377,3,6,4.555555555555555,1.4229164972072998,3,7,4.555555555555555,1.7069212773041351,2,7,8,2.9135802469135803,3.077166846341841,medium
34,47,0.5802469135802469,3.7777777777777777,1.1331154474650633,2,6,3.7777777777777777,1.314684396244359,1,5,3.7777777777777777,1.3966450099973928,1,5,0,1.9506172839506175,3.0879471624883363,easy
64,17,0.20987654320987653,7.111111111111111,1.5234788000891208,3,8,7.111111111111111,0.9938079899999066,5,8,7.111111111111111,1.1967032904743342,5,9,61,1.432098765432099,2.8221819586428722,hard
53,28,0.345679012345679,5.888888888888889,1.0999438818457405,4,7,5.888888888888889,1.286204100310025,4,9,5.888888888888889,1.2862041003100249,3,7,34,1.6543209876543208,3.0400712272231747,hard
60,21,0.25925925925925924,6.666666666666667,0.4714045207910317,6,7,6.666666666666667,0.8164965809277259,5,8,6.666666666666667,1.0540925533894596,5,8,58,1.1111111111111112,2.8792489698826964,hard
62,19,0.2345679012345679,6.888888888888889,1.0999438818457405,5,8,6.888888888888889,0.7370277311900888,6,8,6.888888888888889,0.7370277311900888,6,8,58,0.54320987654321,2.970840013101985,hard
63,18,0.2222222222222222,7.0,1.1547005383792515,5,9,7.0,1.4907119849998598,4,9,7.0,1.1547005383792515,5,8,60,1.3333333333333333,3.0168756957665637,hard
43,38,0.4691358024691358,4.777777777777778,1.3966450099973926,2,7,4.777777777777778,1.3966450099973928,3,7,4.777777777777778,1.0304020550550783,3,6,11,1.0617283950617284,3.113885831080405,medium
45,36,0.4444444444444444,5.0,1.0540925533894598,4,7,5.0,0.816496580927726,4,6,5.0,1.8257418583505538,2,7,11,3.3333333333333335,3.121352613613022,medium
46,35,0.43209876543209874,5.111111111111111,1.0999438818457405,3,7,5.111111111111111,1.5234788000891208,3,8,5.111111111111111,0.8748897637790901,4,7,17,0.7654320987654322,3.0209844471786567,medium
58,23,0.2839506172839506,6.444444444444445,0.8314794192830981,5,8,6.444444444444445,1.1653431646335017,4,8,6.444444444444445,1.1653431646335017,4,8,53,1.3580246913580245,2.839689958091771,hard
56,25,0.30864197530864196,6.222222222222222,1.1331154474650633,5,8,6.222222222222222,1.1331154474650633,4,8,6.222222222222222,1.0304020550550783,5,8,46,1.0617283950617284,2.8234651896016474,hard
39,42,0.5185185185185185,4.333333333333333,1.4907119849998598,3,7,4.333333333333333,1.6996731711975948,2,7,4.333333333333333,1.4142135623730951,2,6,10,2.0,3.0609805903765306,easy
50,31,0.38271604938271603,5.555555555555555,1.0657403385139377,4,7,5.555555555555555,1.0657403385139377,4,7,5.555555555555555,0.8314794192830981,4,7,24,0.691358024691358,3.099875553762229,medium
47,34,0.41975308641975306,5.222222222222222,1.8121673811444545,1,7,5.222222222222222,1.227262335243029,3,7,5.222222222222222,1.0304020550550783,4,7,23,1.0617283950617284,3.0540679027277733,medium
54,27,0.3333333333333333,6.0,1.0540925533894598,4,7,6.0,1.4142135623730951,4,8,6.0,1.699673171197595,3,9,39,2.888888888888889,2.935649891838885,hard
51,30,0.37037037037037035,5.666666666666667,0.9428090415820634,4,7,5.666666666666667,1.247219128924647,3,7,5.666666666666667,1.247219128924647,4,8,32,1.5555555555555556,2.9655962303576016,medium
59,22,0.2716049382716049,6.555555555555555,0.8314794192830981,5,8,6.555555555555555,1.3425606637327303,4,8,6.555555555555555,1.1653431646335017,4,8,54,1.3580246913580245,2.9019469592513696,hard
41,40,0.49382716049382713,4.555555555555555,1.5713484026367723,3,8,4.555555555555555,1.3425606637327303,3,7,4.555555555555555,1.640535895581489,2,7,9,2.691358024691358,3.1354752972273343,medium
33,48,0.5925925925925926,3.6666666666666665,1.247219128924647,2,6,3.6666666666666665,2.0,0,7,3.6666666666666665,1.4142135623730951,1,6,2,2.0,3.1303241698252937,easy
54,27,0.3333333333333333,6.0,1.3333333333333333,4,8,6.0,1.699673171197595,3,9,6.0,1.9436506316151,3,9,39,3.7777777777777777,3.083798039987033,hard
53,28,0.345679012345679,5.888888888888889,1.5234788000891208,3,8,5.888888888888889,0.9938079899999066,4,7,5.888888888888889,1.3698697784375504,4,8,39,1.8765432098765433,2.924174352300441,hard
36,45,0.5555555555555556,4.0,1.8856180831641267,1,7,4.0,1.247219128924647,1,5,4.0,1.0540925533894598,3,6,4,1.1111111111111112,3.1306343543623187,easy
43,38,0.4691358024691358,4.777777777777778,1.6850834320114558,2,8,4.777777777777778,1.8121673811444545,2,7,4.777777777777778,1.617802197617893,2,7,17,2.617283950617284,3.0326430537755846,medium
45,36,0.4444444444444444,5.0,1.5634719199411433,2,8,5.0,1.9436506316151,2,8,5.0,1.3333333333333333,3,7,21,1.7777777777777777,3.089540196176171,medium
41,40,0.49382716049382713,4.555555555555555,1.3425606637327303,2,7,4.555555555555555,1.9499920860871385,2,9,4.555555555555555,1.4229164972072998,2,7,12,2.0246913580246915,3.060791295540501,medium
45,36,0.4444444444444444,5.0,1.3333333333333333,3,7,5.0,1.632993161855452,2,8,5.0,1.4142135623730951,3,8,16,2.0,3.0630230172210813,medium
50,31,0.38271604938271603,5.555555555555555,1.640535895581489,2,8,5.555555555555555,1.892154040658489,2,8,5.555555555555555,1.4989708403591155,2,8,34,2.2469135802469133,3.1116345207493348,medium
54,27,0.3333333333333333,6.0,1.247219128924647,3,7,6.0,1.8257418583505538,3,9,6.0,0.9428090415820634,4,7,40,0.8888888888888888,2.7740007075203565,hard
45,36,0.4444444444444444,5.0,1.7638342073763937,2,8,5.0,1.632993161855452,1,7,5.0,1.4142135623730951,3,7,18,2.0,3.0839921145034004,medium
36,45,0.5555555555555556,4.0,1.1547005383792515,3,6,4.0,1.699673171197595,1,7,4.0,1.4907119849998598,1,6,4,2.2222222222222223,3.1306343543623196,easy
61,20,0.24691358024691357,6.777777777777778,0.9162456945817024,5,8,6.777777777777778,1.4740554623801778,4,9,6.777777777777778,1.0304020550550783,6,9,55,1.0617283950617287,2.908694969562842,hard
49,32,0.3950617283950617,5.444444444444445,1.3425606637327303,4,7,5.444444444444445,0.9558139185602919,4,7,5.444444444444445,1.4229164972072998,3,7,25,2.0246913580246915,2.9658255021937237,medium
53,28,0.345679012345679,5.888888888888889,1.5234788000891208,3,8,5.888888888888889,0.8748897637790901,5,7,5.888888888888889,1.9688939051854832,1,8,38,3.8765432098765435,2.9816615121017565,hard
45,36,0.4444444444444444,5.0,1.4907119849998598,3,8,5.0,1.4142135623730951,3,7,5.0,1.1547005383792515,3,7,18,1.3333333333333333,3.0895401961761704,medium
36,45,0.5555555555555556,4.0,1.4907119849998598,2,6,4.0,1.247219128924647,2,6,4.0,1.8257418583505538,1,7,2,3.3333333333333335,3.08123838710623,easy
48,33,0.4074074074074074,5.333333333333333,0.816496580927726,4,7,5.333333333333333,1.1547005383792515,4,7,5.333333333333333,1.0540925533894596,4,7,19,1.1111111111111112,3.085933801689039,medium
48,33,0.4074074074074074,5.333333333333333,0.9428090415820634,4,7,5.333333333333333,1.3333333333333333,3,7,5.333333333333333,1.4142135623730951,3,7,21,2.0,3.085933801689039,medium
63,18,0.2222222222222222,7.0,1.0540925533894598,5,8,7.0,1.4142135623730951,4,9,7.0,1.0540925533894598,6,9,61,1.1111111111111112,3.0441104177484006,hard
64,17,0.20987654320987653,7.111111111111111,0.9938079899999066,6,9,7.111111111111111,1.7284832429004493,3,9,7.111111111111111,0.9938079899999066,5,8,62,0.9876543209876544,2.771902372038558,hard
38,43,0.5308641975308642,4.222222222222222,2.199887763691481,1,7,4.222222222222222,1.6850834320114558,2,7,4.222222222222222,1.547598697464902,2,7,9,2.3950617283950617,3.073905677009755,easy
47,34,0.41975308641975306,5.222222222222222,1.4740554623801778,3,7,5.222222222222222,1.617802197617893,3,7,5.222222222222222,0.9162456945817024,4,7,23,0.8395061728395062,3.024552091620409,medium
35,46,0.5679012345679012,3.888888888888889,1.4487116456005884,1,6,3.888888888888889,1.7284832429004493,2,8,3.888888888888889,1.286204100310025,2,7,5,1.6543209876543208,3.084500610439892,easy
47,34,0.41975308641975306,5.222222222222222,1.1331154474650633,3,7,5.222222222222222,0.7856742013183862,4,6,5.222222222222222,1.0304020550550783,4,7,14,1.0617283950617284,3.0911598123995394,medium
31,50,0.6172839506172839,3.4444444444444446,1.2570787221094177,1,5,3.4444444444444446,1.8324913891634047,0,6,3.4444444444444446,1.7069212773041351,1,6,0,2.9135802469135803,3.1355341328295014,easy
57,24,0.2962962962962963,6.333333333333333,1.4907119849998598,4,8,6.333333333333333,1.3333333333333333,3,8,6.333333333333333,1.8856180831641267,3,9,45,3.5555555555555554,3.006866543182522,hard
49,32,0.3950617283950617,5.444444444444445,1.4989708403591158,2,7,5.444444444444445,1.4989708403591155,2,8,5.444444444444445,1.1653431646335017,4,7,31,1.3580246913580245,3.04595859334435,medium
61,20,0.24691358024691357,6.777777777777778,1.617802197617893,4,9,6.777777777777778,1.3966450099973926,4,8,6.777777777777778,1.1331154474650633,5,9,58,1.2839506172839508,2.9037016960573485,hard
57,24,0.2962962962962963,6.333333333333333,0.6666666666666666,5,7,6.333333333333333,0.4714045207910317,6,7,6.333333333333333,0.9428090415820634,5,8,53,0.8888888888888888,3.0272925846688996,hard
57,24,0.2962962962962963,6.333333333333333,0.9428090415820634,5,8,6.333333333333333,2.160246899469287,2,9,6.333333333333333,1.8257418583505536,3,9,50,3.3333333333333335,3.0424812503605785,hard
43,38,0.4691358024691358,4.777777777777778,1.1331154474650633,3,7,4.777777777777778,1.930905244109196,2,9,4.777777777777778,1.4740554623801778,3,7,15,2.17283950617284,3.0402876341822505,medium
31,50,0.6172839506172839,3.4444444444444446,1.4229164972072998,2,7,3.4444444444444446,1.1653431646335017,2,6,3.4444444444444446,1.640535895581489,1,7,1,2.691358024691358,3.153466071874296,easy
59,22,0.2716049382716049,6.555555555555555,1.5713484026367723,4,9,6.555555555555555,1.4229164972072998,4,9,6.555555555555555,1.1653431646335017,4,8,52,1.3580246913580245,2.992856050160461,hard
63,18,0.2222222222222222,7.0,0.9428090415820634,5,8,7.0,1.3333333333333333,5,9,7.0,1.0540925533894598,5,8,60,1.1111111111111112,2.94770277922009,hard
44,37,0.4567901234567901,4.888888888888889,1.5234788000891208,3,7,4.888888888888889,1.0999438818457405,3,7,4.888888888888889,1.4487116456005886,2,7,11,2.0987654320987654,3.087737326060899,medium
55,26,0.32098765432098764,6.111111111111111,1.9116278371205837,3,9,6.111111111111111,1.1967032904743342,5,8,6.111111111111111,1.1967032904743342,4,8,41,1.432098765432099,3.0420006612655635,hard
58,23,0.2839506172839506,6.444444444444445,0.9558139185602919,5,8,6.444444444444445,1.0657403385139377,5,8,6.444444444444445,1.5713484026367723,4,8,52,2.4691358024691357,2.9966308482846764,hard
38,43,0.5308641975308642,4.222222222222222,1.0304020550550783,3,6,4.222222222222222,1.314684396244359,2,6,4.222222222222222,1.547598697464902,3,7,2,2.3950617283950617,3.11073844271845,easy
48,33,0.4074074074074074,5.333333333333333,1.0540925533894596,4,7,5.333333333333333,1.699673171197595,2,7,5.333333333333333,1.1547005383792515,3,7,24,1.3333333333333335,3.0011843628366184,medium
38,43,0.5308641975308642,4.222222222222222,1.1331154474650633,2,6,4.222222222222222,1.8121673811444545,1,7,4.222222222222222,1.0304020550550783,2,5,5,1.0617283950617284,3.0976161423272868,easy
43,38,0.4691358024691358,4.777777777777778,1.8121673811444545,2,8,4.777777777777778,1.617802197617893,3,9,4.777777777777778,1.0304020550550783,3,7,16,1.0617283950617287,3.112784673712868,medium
61,20,0.24691358024691357,6.777777777777778,0.7856742013183862,5,8,6.777777777777778,1.227262335243029,4,8,6.777777777777778,0.6285393610547089,6,8,58,0.3950617283950617,2.7709505944546686,hard
57,24,0.2962962962962963,6.333333333333333,2.0,2,9,6.333333333333333,1.247219128924647,4,8,6.333333333333333,2.0,3,9,50,4.000000000000001,3.0220552088742,hard
55,26,0.32098765432098764,6.111111111111111,1.6629588385661962,4,9,6.111111111111111,1.1967032904743342,5,9,6.111111111111111,1.5234788000891208,4,9,42,2.3209876543209877,2.99894621977465,hard
40,41,0.5061728395061729,4.444444444444445,2.165954298846436,1,9,4.444444444444445,1.4229164972072998,3,8,4.444444444444445,1.640535895581489,2,8,14,2.691358024691358,3.027264203000182,easy
40,41,0.5061728395061729,4.444444444444445,1.2570787221094177,2,6,4.444444444444445,1.640535895581489,1,7,4.444444444444445,1.4989708403591155,2,7,6,2.2469135802469133,3.0276547500978293,easy
51,30,0.37037037037037035,5.666666666666667,1.699673171197595,2,8,5.666666666666667,1.3333333333333333,4,8,5.666666666666667,0.9428090415820634,4,7,33,0.8888888888888888,3.111080496244278,medium
54,27,0.3333333333333333,6.0,0.9428090415820634,5,8,6.0,1.4142135623730951,3,8,6.0,1.632993161855452,4,9,40,2.6666666666666665,3.027880447234184,hard
63,18,0.2222222222222222,7.0,1.1547005383792515,5,9,7.0,0.816496580927726,6,8,7.0,1.0540925533894598,5,8,61,1.1111111111111112,2.5304930567574826,hard
59,22,0.2716049382716049,6.555555555555555,1.1653431646335017,4,8,6.555555555555555,1.4989708403591155,4,9,6.555555555555555,1.0657403385139377,5,8,52,1.1358024691358024,3.0048861640918427,hard
48,33,0.4074074074074074,5.333333333333333,0.9428090415820634,3,6,5.333333333333333,1.4907119849998598,3,8,5.333333333333333,1.3333333333333333,4,8,20,1.7777777777777777,3.060814970679632,medium
32,49,0.6049382716049383,3.5555555555555554,1.8324913891634047,0,7,3.5555555555555554,0.8314794192830981,2,5,3.5555555555555554,1.4229164972072998,2,6,0,2.0246913580246915,3.1580201207489815,easy
36,45,0.5555555555555556,4.0,1.1547005383792515,2,6,4.0,2.211083193570267,1,8,4.0,1.9436506316151,0,7,9,3.7777777777777777,3.136002685922012,easy
60,21,0.25925925925925924,6.666666666666667,1.632993161855452,4,9,6.666666666666667,1.0540925533894598,5,8,6.666666666666667,1.247219128924647,5,8,54,1.5555555555555556,2.83256087505669,hard
36,45,0.5555555555555556,4.0,2.211083193570267,1,7,4.0,1.4907119849998598,2,6,4.0,1.5634719199411433,2,7,10,2.4444444444444446,3.130634354362319,easy
57,24,0.2962962962962963,6.333333333333333,1.0540925533894598,5,8,6.333333333333333,1.3333333333333333,4,8,6.333333333333333,0.9428090415820634,5,8,49,0.8888888888888888,3.038320189106,hard
62,19,0.2345679012345679,6.888888888888889,1.3698697784375504,5,9,6.888888888888889,1.0999438818457405,5,8,6.888888888888889,1.5234788000891208,4,9,58,2.320987654320988,3.0105709342684834,hard
53,28,0.345679012345679,5.888888888888889,0.9938079899999066,4,7,5.888888888888889,0.9938079899999066,4,7,5.888888888888889,1.0999438818457405,4,8,37,1.2098765432098766,2.9991695476615083,hard
47,34,0.41975308641975306,5.222222222222222,1.314684396244359,3,8,5.222222222222222,1.227262335243029,3,7,5.222222222222222,1.314684396244359,3,7,18,1.7283950617283952,3.1141221374326675,medium
47,34,0.41975308641975306,5.222222222222222,1.547598697464902,3,9,5.222222222222222,0.6285393610547089,4,6,5.222222222222222,1.1331154474650633,3,7,11,1.2839506172839508,3.0697169902465813,medium
33,48,0.5925925925925926,3.6666666666666665,1.247219128924647,2,6,3.6666666666666665,1.4142135623730951,1,6,3.6666666666666665,1.632993161855452,1,6,1,2.6666666666666665,3.087304762194655,easy
59,22,0.2716049382716049,6.555555555555555,1.5713484026367723,3,8,6.555555555555555,1.1653431646335017,4,8,6.555555555555555,0.8314794192830981,5,8,54,0.691358024691358,3.0837651410695517,hard
46,35,0.43209876543209874,5.111111111111111,1.3698697784375504,3,8,5.111111111111111,1.5234788000891208,2,7,5.111111111111111,1.0999438818457405,3,7,20,1.2098765432098766,3.119605976155327,medium
48,33,0.4074074074074074,5.333333333333333,1.3333333333333333,3,7,5.333333333333333,0.816496580927726,4,7,5.333333333333333,1.247219128924647,3,7,18,1.5555555555555556,3.0587641970757127,medium
47,34,0.41975308641975306,5.222222222222222,1.1331154474650633,3,7,5.222222222222222,0.9162456945817024,4,6,5.222222222222222,0.6285393610547089,4,6,16,0.3950617283950617,3.0697169902465813,medium
37,44,0.5432098765432098,4.111111111111111,1.286204100310025,2,6,4.111111111111111,0.8748897637790901,3,5,4.111111111111111,1.1967032904743342,2,6,0,1.432098765432099,3.1386785745815087,easy
51,30,0.37037037037037035,5.666666666666667,1.247219128924647,4,8,5.666666666666667,1.247219128924647,4,8,5.666666666666667,1.4907119849998596,3,8,28,2.2222222222222223,3.1152703968800375,medium
48,33,0.4074074074074074,5.333333333333333,0.9428090415820634,3,6,5.333333333333333,1.9436506316151,2,8,5.333333333333333,1.8856180831641267,3,8,24,3.5555555555555554,3.1465398622950995,medium
33,48,0.5925925925925926,3.6666666666666665,1.4907119849998598,2,7,3.6666666666666665,1.699673171197595,2,8,3.6666666666666665,1.5634719199411433,2,7,4,2.4444444444444446,3.089328126933222,easy
38,43,0.5308641975308642,4.222222222222222,1.8724777273725242,1,6,4.222222222222222,1.227262335243029,2,6,4.222222222222222,1.314684396244359,2,7,5,1.7283950617283952,3.1156078608348596,easy
53,28,0.345679012345679,5.888888888888889,1.3698697784375504,3,8,5.888888888888889,1.7284832429004493,2,9,5.888888888888889,1.6629588385661962,4,9,41,2.765432098765432,3.0800503514647373,hard
55,26,0.32098765432098764,6.111111111111111,0.8748897637790901,5,7,6.111111111111111,1.1967032904743342,3,7,6.111111111111111,1.1967032904743342,4,8,46,1.432098765432099,2.951057277550168,hard
35,46,0.5679012345679012,3.888888888888889,1.0999438818457405,2,6,3.888888888888889,1.0999438818457405,2,6,3.888888888888889,1.5234788000891208,2,7,1,2.3209876543209877,3.0444510861155405,easy
53,28,0.345679012345679,5.888888888888889,1.1967032904743342,4,7,5.888888888888889,1.3698697784375502,3,8,5.888888888888889,0.8748897637790901,4,7,37,0.7654320987654322,3.053090083530327,hard
30,51,0.6296296296296297,3.3333333333333335,1.5634719199411433,1,6,3.3333333333333335,1.4142135623730951,1,6,3.3333333333333335,2.0,0,6,1,4.0,3.154393176777152,easy
47,34,0.41975308641975306,5.222222222222222,1.314684396244359,3,8,5.222222222222222,1.0304020550550783,4,7,5.222222222222222,0.9162456945817024,4,7,18,0.8395061728395061,3.1055781946252172,medium
62,19,0.2345679012345679,6.888888888888889,1.1967032904743342,5,9,6.888888888888889,0.9938079899999066,6,9,6.888888888888889,0.8748897637790901,5,8,60,0.7654320987654322,2.8603207778330444,hard
47,34,0.41975308641975306,5.222222222222222,1.8724777273725242,3,8,5.222222222222222,1.1331154474650633,3,7,5.222222222222222,2.096440251568134,2,8,24,4.395061728395062,3.08043840132306,medium
48,33,0.4074074074074074,5.333333333333333,1.563471919941143,4,8,5.333333333333333,1.1547005383792515,3,7,5.333333333333333,1.414213562373095,4,8,21,2.0,3.0947366518542907,medium
51,30,0.37037037037037035,5.666666666666667,1.4142135623730951,2,7,5.666666666666667,1.1547005383792515,3,7,5.666666666666667,1.3333333333333333,3,8,37,1.7777777777777777,2.9777471629109447,medium
36,45,0.5555555555555556,4.0,1.8856180831641267,1,7,4.0,1.0540925533894598,3,6,4.0,1.0540925533894598,3,6,2,1.1111111111111112,3.0797344864633565,easy
45,36,0.4444444444444444,5.0,1.1547005383792515,3,6,5.0,1.4142135623730951,3,8,5.0,1.699673171197595,2,8,12,2.888888888888889,3.107735252622104,medium
59,22,0.2716049382716049,6.555555555555555,0.9558139185602919,5,8,6.555555555555555,1.0657403385139377,4,8,6.555555555555555,1.1653431646335017,4,8,53,1.3580246913580245,2.9019469592513696,hard
38,43,0.5308641975308642,4.222222222222222,0.9162456945817024,3,6,4.222222222222222,1.4740554623801778,2,6,4.222222222222222,1.617802197617893,2,7,3,2.617283950617284,3.138345210339219,easy
34,47,0.5802469135802469,3.7777777777777777,1.3966450099973926,2,7,3.7777777777777777,1.314684396244359,2,6,3.7777777777777777,1.8121673811444545,1,7,3,3.283950617283951,3.127884331500802,easy
34,47,0.5802469135802469,3.7777777777777777,1.1331154474650633,2,5,3.7777777777777777,1.4740554623801778,1,6,3.7777777777777777,1.4740554623801778,2,6,0,2.17283950617284,3.1305003539776983,easy
48,33,0.4074074074074074,5.333333333333333,1.4142135623730951,3,7,5.333333333333333,1.0540925533894596,3,7,5.333333333333333,1.5634719199411433,3,8,24,2.4444444444444446,3.02103351532309,medium
52,29,0.35802469135802467,5.777777777777778,1.314684396244359,4,8,5.777777777777778,1.547598697464902,3,8,5.777777777777778,1.4740554623801778,4,8,37,2.17283950617284,3.01370708287364,medium
55,26,0.32098765432098764,6.111111111111111,1.5234788000891208,4,9,6.111111111111111,1.286204100310025,4,8,6.111111111111111,1.0999438818457405,4,8,44,1.2098765432098766,2.9360434496438916,hard
40,41,0.5061728395061729,4.444444444444445,1.2570787221094177,3,7,4.444444444444445,1.3425606637327303,3,7,4.444444444444445,0.8314794192830981,3,6,6,0.691358024691358,3.101369237203013,easy
54,27,0.3333333333333333,6.0,1.0540925533894598,4,7,6.0,1.247219128924647,4,8,6.0,1.3333333333333333,3,8,41,1.7777777777777777,2.907691095462461,hard
34,47,0.5802469135802469,3.7777777777777777,1.4740554623801776,2,7,3.7777777777777777,1.547598697464902,1,6,3.7777777777777777,1.7497795275581802,1,6,2,3.0617283950617282,3.093237589626356,easy
57,24,0.2962962962962963,6.333333333333333,1.3333333333333333,4,8,6.333333333333333,1.1547005383792515,4,8,6.333333333333333,0.816496580927726,5,7,46,0.6666666666666666,3.038320189106,hard
61,20,0.24691358024691357,6.777777777777778,1.1331154474650633,5,9,6.777777777777778,1.617802197617893,4,9,6.777777777777778,1.314684396244359,5,9,57,1.7283950617283952,3.046439344671015,hard
46,35,0.43209876543209874,5.111111111111111,1.1967032904743342,3,7,5.111111111111111,1.852592444503674,2,7,5.111111111111111,1.286204100310025,3,8,23,1.654320987654321,3.0425526615261838,medium
30,51,0.6296296296296297,3.3333333333333335,1.632993161855452,2,7,3.3333333333333335,1.3333333333333333,1,5,3.3333333333333335,1.4907119849998598,1,6,2,2.222222222222222,3.135168667142914,easy
44,37,0.4567901234567901,4.888888888888889,1.2862041003100249,2,6,4.888888888888889,1.5947444549341472,3,8,4.888888888888889,1.5947444549341472,2,7,12,2.54320987654321,3.0679589499565947,medium
42,39,0.48148148148148145,4.666666666666667,1.9436506316151,1,7,4.666666666666667,1.1547005383792515,3,6,4.666666666666667,1.3333333333333333,3,7,12,1.7777777777777777,3.089280667791875,medium
38,43,0.5308641975308642,4.222222222222222,1.4740554623801778,1,6,4.222222222222222,1.4740554623801778,1,7,4.222222222222222,1.547598697464902,1,6,4,2.3950617283950617,3.1354858369342398,easy
46,35,0.43209876543209874,5.111111111111111,1.4487116456005884,2,7,5.111111111111111,1.2862041003100249,4,8,5.111111111111111,1.1967032904743342,3,7,16,1.432098765432099,3.0437482038109387,medium
61,20,0.24691358024691357,6.777777777777778,1.3966450099973928,4,9,6.777777777777778,1.0304020550550783,5,8,6.777777777777778,0.7856742013183862,5,8,58,0.6172839506172839,2.8282129458410017,hard
45,36,0.4444444444444444,5.0,1.7638342073763937,2,8,5.0,1.3333333333333333,3,8,5.0,0.4714045207910317,4,6,18,0.2222222222222222,3.0226203095310216,medium
39,42,0.5185185185185185,4.333333333333333,1.1547005383792515,2,6,4.333333333333333,1.699673171197595,2,8,4.333333333333333,1.632993161855452,2,7,7,2.6666666666666665,3.091241162919374,easy
61,20,0.24691358024691357,6.777777777777778,1.314684396244359,4,9,6.777777777777778,0.9162456945817024,5,8,6.777777777777778,1.1331154474650633,5,9,57,1.2839506172839508,2.7232196723355075,hard
52,29,0.35802469135802467,5.777777777777778,1.4740554623801778,4,8,5.777777777777778,1.4740554623801778,4,8,5.777777777777778,0.9162456945817024,4,7,36,0.8395061728395061,3.0952425303426154,medium
37,44,0.5432098765432098,4.111111111111111,1.0999438818457405,2,6,4.111111111111111,1.6629588385661962,2,8,4.111111111111111,0.9938079899999066,3,6,7,0.9876543209876544,3.118301371121514,easy
57,24,0.2962962962962963,6.333333333333333,0.9428090415820634,5,8,6.333333333333333,1.0540925533894596,4,8,6.333333333333333,1.1547005383792515,5,8,48,1.3333333333333333,3.0272925846688996,hard
39,42,0.5185185185185185,4.333333333333333,1.4907119849998598,2,7,4.333333333333333,1.3333333333333333,2,7,4.333333333333333,0.816496580927726,3,6,6,0.6666666666666666,3.0558438434426436,easy
44,37,0.4567901234567901,4.888888888888889,1.7916128329552332,3,8,4.888888888888889,1.286204100310025,3,7,4.888888888888889,0.9938079899999066,3,6,18,0.9876543209876544,3.105440624224509,medium
38,43,0.5308641975308642,4.222222222222222,0.9162456945817024,3,6,4.222222222222222,1.9876159799998132,1,8,4.222222222222222,1.8724777273725242,2,8,6,3.506172839506173,3.100374790321985,easy
46,35,0.43209876543209874,5.111111111111111,0.9938079899999066,4,7,5.111111111111111,1.3698697784375504,3,7,5.111111111111111,1.3698697784375504,3,7,15,1.8765432098765433,3.036846063234191,medium
45,36,0.4444444444444444,5.0,2.0548046676563256,1,8,5.0,1.4907119849998598,3,7,5.0,1.3333333333333333,3,7,19,1.7777777777777777,3.107735252622104,medium
39,42,0.5185185185185185,4.333333333333333,1.4907119849998598,2,6,4.333333333333333,1.8257418583505536,1,7,4.333333333333333,0.9428090415820634,3,6,6,0.8888888888888888,3.1467730209055587,easy
62,19,0.2345679012345679,6.888888888888889,1.1967032904743342,5,9,6.888888888888889,1.7916128329552332,4,9,6.888888888888889,0.9938079899999066,5,8,58,0.9876543209876544,2.839775539645508,hard
56,25,0.30864197530864196,6.222222222222222,1.314684396244359,4,8,6.222222222222222,1.314684396244359,5,8,6.222222222222222,1.547598697464902,4,9,45,2.3950617283950617,2.938688570451097,hard
44,37,0.4567901234567901,4.888888888888889,1.3698697784375504,3,7,4.888888888888889,1.594744454934147,2,8,4.888888888888889,1.9116278371205837,1,8,16,3.6543209876543212,3.124013920798405,medium
35,46,0.5679012345679012,3.888888888888889,1.0999438818457405,2,6,3.888888888888889,1.1967032904743342,3,7,3.888888888888889,1.0999438818457405,2,6,2,1.2098765432098766,3.079095174016264,easy
64,17,0.20987654320987653,7.111111111111111,0.9938079899999066,6,9,7.111111111111111,0.9938079899999066,6,9,7.111111111111111,1.1967032904743342,5,9,64,1.432098765432099,2.793345194191516,hard
42,39,0.48148148148148145,4.666666666666667,1.8257418583505538,1,7,4.666666666666667,1.4907119849998598,2,7,4.666666666666667,1.4907119849998598,3,7,14,2.2222222222222223,2.989043824592735,medium
43,38,0.4691358024691358,4.777777777777778,1.1331154474650633,3,6,4.777777777777778,1.314684396244359,3,7,4.777777777777778,1.4740554623801778,3,7,11,2.17283950617284,3.079410987288111,medium
31,50,0.6172839506172839,3.4444444444444446,1.2570787221094177,1,6,3.4444444444444446,1.9499920860871383,1,7,3.4444444444444446,1.1653431646335017,2,5,1,1.3580246913580245,3.133857072047374,easy
43,38,0.4691358024691358,4.777777777777778,0.7856742013183862,4,6,4.777777777777778,1.3966450099973926,2,7,4.777777777777778,1.617802197617893,2,7,8,2.617283950617284,3.081545436668314,medium
